DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-06.46.35, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.877246ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_249, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset, FlushAsyncLoading=0.019625ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.003621ms, ResetLoadersForSaveUnMarkAllObjects=0.192296ms, TagPackageExports=0.068828ms, BeginCacheForCookedPlatformData=0.026867ms, SerializeImports=0.042260ms, GatherLocalizableTextData=0.002418ms, MarkNames=0.004526ms, SerializeSummary=0.009660ms, SerializeNames=0.018716ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007547ms, SortExportsNonSeekfree=0.003625ms, SortExportsSeekfreeConstructor=0.098713ms, SortExportsSeekfreeInner=0.217952ms, SortExportsSeekfree=0.003017ms, BuildDependencyMap=0.006944ms, SerializeImportMap=0.009358ms, SerializeExportMap=0.003021ms, SerializeDependencyMap=0.003021ms, SerializeStringAssetReferenceMap=0.025358ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023846ms, SerializeExports=0.046790ms, SerializeBulkData=0.963882ms, AsyncWrite=1.272999ms, UnaccountedTime=0.472732ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_132, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___2A453B828EE024009B2F4158EBDF28C6136D56B7, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.133535ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_135, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___C5EC3581B19484F5AF9EDFA79A513DCA8D04F5CC, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.256892ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_133, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___2848872DA0E3A3A79A3AB9FA311F918369236741, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.151239ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_328, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__3231A734AD19E582F0B7BA8803D9CEB3DD160E6C, StartTime=2015.10.15-06.47.53, HierarchicalDDC, Duration=0.009660ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_134, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__3231A734AD19E582F0B7BA8803D9CEB3DD160E6C, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.326928ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_250, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset, FlushAsyncLoading=0.023846ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.006035ms, ResetLoadersForSaveUnMarkAllObjects=0.289798ms, TagPackageExports=0.068221ms, BeginCacheForCookedPlatformData=0.027169ms, SerializeImports=0.041660ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003021ms, SerializeSummary=0.007845ms, SerializeNames=0.013888ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003923ms, SortExportsSeekfreeConstructor=0.009056ms, SortExportsSeekfreeInner=0.136752ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.003319ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013284ms, SerializeExports=0.037733ms, SerializeBulkData=0.106864ms, AsyncWrite=1.145609ms, UnaccountedTime=2.607580ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_136, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__E43A0603B838D4A9ABA6B937D6D205A317B5AA2A, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=38.549198ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__F16F3760ED9BF2F01814FAFB96785E980A7F677F, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=30.099466ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__7C0F309F30CF62C4C1D41E452B3D769483917E41, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.195913ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__3F162DA4CA3C0624C6EBD99DB1BCEAE9381AD203, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.082109ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_329, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__F938C8C3315CB7D129896CFCC78AD11134C096D8, StartTime=2015.10.15-06.47.53, HierarchicalDDC, Duration=0.015393ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_137, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__F938C8C3315CB7D129896CFCC78AD11134C096D8, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.130408ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_135, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__2C852E7868F513FA141150B3FB06AA648276993E, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=95.548882ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_251, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_MacroVariation.uasset, FlushAsyncLoading=0.018716ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.003323ms, ResetLoadersForSaveUnMarkAllObjects=18.348753ms, TagPackageExports=0.068225ms, BeginCacheForCookedPlatformData=0.035618ms, SerializeImports=0.064302ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003319ms, SerializeSummary=0.008453ms, SerializeNames=0.014190ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003621ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.134636ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.005435ms, SerializeImportMap=0.003021ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020828ms, SerializeExports=0.801474ms, SerializeBulkData=0.014488ms, AsyncWrite=2.034925ms, UnaccountedTime=0.506848ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__D800AD93E3AB18614C714E5B03245BECD824F064, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=82.862061ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__4E0C83D22725D73FE7422B1DE106C9852E035BA7, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.844941ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_149, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__BF35246E184B2F3BBCFFF4905DBA9688583A2EA1, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.242405ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_150, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__A04A56D0FED9DFF8E036793530EB021E6FA1F176, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.134937ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_252, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset, FlushAsyncLoading=0.026263ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.004228ms, ResetLoadersForSaveUnMarkAllObjects=0.283759ms, TagPackageExports=0.409041ms, BeginCacheForCookedPlatformData=0.007246ms, SerializeImports=0.458241ms, GatherLocalizableTextData=0.003323ms, MarkNames=0.012677ms, SerializeSummary=0.010263ms, SerializeNames=0.093583ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.093881ms, SortExportsNonSeekfree=0.160597ms, SortExportsSeekfreeConstructor=0.007849ms, SortExportsSeekfreeInner=1.139570ms, SortExportsSeekfree=0.006340ms, BuildDependencyMap=0.020225ms, SerializeImportMap=0.004530ms, SerializeExportMap=0.005130ms, SerializeDependencyMap=0.002716ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019018ms, SerializeExports=0.688877ms, SerializeBulkData=0.012375ms, AsyncWrite=0.369493ms, UnaccountedTime=0.468809ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_253, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/MyContent/HealthPickup.uasset, FlushAsyncLoading=0.016604ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.956029ms, TagPackageExports=2.516411ms, BeginCacheForCookedPlatformData=0.012077ms, SerializeImports=0.209801ms, GatherLocalizableTextData=0.005435ms, MarkNames=0.016600ms, SerializeSummary=0.010267ms, SerializeNames=0.086032ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.113204ms, SortExportsNonSeekfree=0.085730ms, SortExportsSeekfreeConstructor=0.007547ms, SortExportsSeekfreeInner=2.416495ms, SortExportsSeekfree=0.010867ms, BuildDependencyMap=0.026867ms, SerializeImportMap=0.008151ms, SerializeExportMap=0.006039ms, SerializeDependencyMap=0.003017ms, SerializeStringAssetReferenceMap=0.001810ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025660ms, SerializeExports=0.082109ms, SerializeBulkData=0.011772ms, AsyncWrite=0.111692ms, UnaccountedTime=0.185955ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
../../../Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, AllOfLoadPackage_Duration=35.396133ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001509ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047699ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.302784ms, SavePackageCacheForCookedPlatformData_HitCount=4, SaveCookedPackage_Duration=20.580806ms, SaveCookedPackage_HitCount=3, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_254, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, FlushAsyncLoading=0.017207ms, FlushStreamingFunc=0.003021ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.122257ms, TagPackageExports=0.008449ms, BeginCacheForCookedPlatformData=0.002116ms, SerializeImports=0.019923ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003625ms, SerializeSummary=0.006337ms, SerializeNames=0.022642ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.015698ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=0.140067ms, SortExportsSeekfree=0.002719ms, BuildDependencyMap=0.007242ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009056ms, SerializeExports=0.009358ms, SerializeBulkData=0.005435ms, AsyncWrite=0.060372ms, UnaccountedTime=0.263233ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_330, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__77AE1EAAB7B4F25434565688B44A8EF41377A4B5, StartTime=2015.10.15-06.47.53, HierarchicalDDC, Duration=0.008453ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_136, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__77AE1EAAB7B4F25434565688B44A8EF41377A4B5, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.142787ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_138, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__116C03F444383775DBA6ED6643F0EF295E9E964E, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=14.832839ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_255, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/LightIcons/S_LightError.uasset, FlushAsyncLoading=0.012979ms, FlushStreamingFunc=0.002719ms, BlockTillAllRequestsFinished=0.002414ms, ResetLoadersForSaveUnMarkAllObjects=0.119239ms, TagPackageExports=0.061885ms, BeginCacheForCookedPlatformData=0.026867ms, SerializeImports=0.040147ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003323ms, SerializeSummary=0.007246ms, SerializeNames=0.016905ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006638ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.175688ms, SortExportsSeekfree=0.003017ms, BuildDependencyMap=0.005737ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012677ms, SerializeExports=0.078186ms, SerializeBulkData=0.008754ms, AsyncWrite=0.146110ms, UnaccountedTime=0.299759ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_151, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__C4334361B14AE732A1EFFB7B31B471F36E826B40, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=10.561336ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_331, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.10.15-06.47.53, HierarchicalDDC, Duration=0.009660ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId85B009EE49CE9CF6026609969A6CB2E4_139, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.345945ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_137, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__7BC1922C2E345D1ABB0D1BC46468CD9FFCA2B7A5, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.450697ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_256, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/EmptyActor.uasset, FlushAsyncLoading=0.015698ms, FlushStreamingFunc=0.003923ms, BlockTillAllRequestsFinished=0.003323ms, ResetLoadersForSaveUnMarkAllObjects=0.140067ms, TagPackageExports=0.049505ms, BeginCacheForCookedPlatformData=0.025660ms, SerializeImports=0.039544ms, GatherLocalizableTextData=0.002116ms, MarkNames=0.003319ms, SerializeSummary=0.007246ms, SerializeNames=0.017509ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007246ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.133123ms, SortExportsSeekfree=0.001814ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014491ms, SerializeExports=0.089958ms, SerializeBulkData=0.009358ms, AsyncWrite=0.159390ms, UnaccountedTime=0.202253ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionIdF00D5A6A47FC1236B85EFFABCA9FD258_138, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__E5BDE673A03B9A061D3CB540CC12BEAC0CAC6739, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.178408ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
../../../Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, AllOfLoadPackage_Duration=18.045373ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000603ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002716ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.072755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009965ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.402199ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_257, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, FlushAsyncLoading=0.019018ms, FlushStreamingFunc=0.003319ms, BlockTillAllRequestsFinished=0.003323ms, ResetLoadersForSaveUnMarkAllObjects=0.122257ms, TagPackageExports=0.008754ms, BeginCacheForCookedPlatformData=0.002414ms, SerializeImports=0.024755ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003625ms, SerializeSummary=0.007845ms, SerializeNames=0.029285ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.016000ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.122860ms, SortExportsSeekfree=0.002116ms, BuildDependencyMap=0.005733ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008754ms, SerializeExports=0.011776ms, SerializeBulkData=0.005733ms, AsyncWrite=0.066109ms, UnaccountedTime=0.131920ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
../../../Engine/Content/MobileResources/HUD/AnalogHat.uasset, AllOfLoadPackage_Duration=17.639376ms, AllOfLoadPackage_HitCount=210, ResolveRedirectors_Duration=0.006940ms, ResolveRedirectors_HitCount=210, CacheForCookedPlatformData_Duration=14.985587ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058264ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.054337ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.854213ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId3B1DC2334314B23E14CBC9921DAAFC2A_332, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.10.15-06.47.53, HierarchicalDDC, Duration=0.012379ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
DDCTransactionId5EE192FA46349E7C473050A20B82CE4D_152, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.10.15-06.47.53, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=14.514360ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
SavePackageTransactionId8E5540E24673826BADF208BBE897A1DE_258, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/AnalogHat.uasset, FlushAsyncLoading=0.021432ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.003625ms, ResetLoadersForSaveUnMarkAllObjects=0.452809ms, TagPackageExports=0.081204ms, BeginCacheForCookedPlatformData=0.028376ms, SerializeImports=0.047997ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.003926ms, SerializeSummary=0.009056ms, SerializeNames=0.014491ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007849ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.137955ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011470ms, SerializeExports=0.036526ms, SerializeBulkData=0.007246ms, AsyncWrite=0.071846ms, UnaccountedTime=0.214633ms, RunGuid=RunIDC6DAA6E1485C8FAC06EC3481C7AD70D5
