DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-07.05.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.822604ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_263, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset, FlushAsyncLoading=0.031695ms, FlushStreamingFunc=0.004530ms, BlockTillAllRequestsFinished=0.004832ms, ResetLoadersForSaveUnMarkAllObjects=0.277117ms, TagPackageExports=0.408433ms, BeginCacheForCookedPlatformData=0.006944ms, SerializeImports=0.429865ms, GatherLocalizableTextData=0.002719ms, MarkNames=0.011470ms, SerializeSummary=0.009660ms, SerializeNames=0.114109ms, SerializeGatherableTextData=0.004828ms, BuildExportMap=0.110183ms, SortExportsNonSeekfree=0.159390ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.929166ms, SortExportsSeekfree=0.003621ms, BuildDependencyMap=0.018112ms, SerializeImportMap=0.004224ms, SerializeExportMap=0.004832ms, SerializeDependencyMap=0.003319ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019923ms, SerializeExports=0.546694ms, SerializeBulkData=0.009358ms, AsyncWrite=0.136748ms, UnaccountedTime=0.168446ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_264, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/MyContent/HealthPickup.uasset, FlushAsyncLoading=0.019018ms, FlushStreamingFunc=0.003323ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.223085ms, TagPackageExports=1.752071ms, BeginCacheForCookedPlatformData=0.007849ms, SerializeImports=0.130709ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.014491ms, SerializeSummary=0.008453ms, SerializeNames=0.070035ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.106260ms, SortExportsNonSeekfree=0.078484ms, SortExportsSeekfreeConstructor=0.006642ms, SortExportsSeekfreeInner=2.532717ms, SortExportsSeekfree=0.009961ms, BuildDependencyMap=0.022940ms, SerializeImportMap=0.006944ms, SerializeExportMap=0.005431ms, SerializeDependencyMap=0.003017ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022039ms, SerializeExports=0.073053ms, SerializeBulkData=0.008754ms, AsyncWrite=0.088450ms, UnaccountedTime=0.172671ms, RunGuid=RunIDB744BC844243D310B521048994977C89
../../../Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, AllOfLoadPackage_Duration=32.575123ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=0.411455ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043470ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.360139ms, SavePackageCacheForCookedPlatformData_HitCount=4, SaveCookedPackage_Duration=7.311970ms, SaveCookedPackage_HitCount=3, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_352, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.009961ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=2244 bytes, Retrieved=true, Duration=0.093579ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E1EF18F9937084B0C07D23A905483B754F02B379, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=4358 bytes, Retrieved=true, Duration=0.072449ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_265, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, FlushAsyncLoading=0.011772ms, FlushStreamingFunc=0.002719ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.134636ms, TagPackageExports=0.031997ms, BeginCacheForCookedPlatformData=0.023849ms, SerializeImports=0.035923ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.002719ms, SerializeSummary=0.005733ms, SerializeNames=0.012077ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006337ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007547ms, SortExportsSeekfreeInner=0.119541ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004530ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007849ms, SerializeExports=0.034112ms, SerializeBulkData=0.006039ms, AsyncWrite=0.055846ms, UnaccountedTime=0.190180ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_353, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__77AE1EAAB7B4F25434565688B44A8EF41377A4B5, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.007547ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_158, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__77AE1EAAB7B4F25434565688B44A8EF41377A4B5, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.133730ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__116C03F444383775DBA6ED6643F0EF295E9E964E, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.482697ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_56BEDB7D4D934FA4B20DE6BE61E6E95__C4334361B14AE732A1EFFB7B31B471F36E826B40, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.149123ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_266, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/LightIcons/S_LightError.uasset, FlushAsyncLoading=0.015698ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.002418ms, ResetLoadersForSaveUnMarkAllObjects=0.119541ms, TagPackageExports=0.073057ms, BeginCacheForCookedPlatformData=0.031091ms, SerializeImports=0.059772ms, GatherLocalizableTextData=0.003319ms, MarkNames=0.004832ms, SerializeSummary=0.013582ms, SerializeNames=0.024151ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.007849ms, SortExportsNonSeekfree=0.003621ms, SortExportsSeekfreeConstructor=0.008453ms, SortExportsSeekfreeInner=0.186257ms, SortExportsSeekfree=0.003319ms, BuildDependencyMap=0.005737ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.002116ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015091ms, SerializeExports=0.114109ms, SerializeBulkData=0.009660ms, AsyncWrite=0.111390ms, UnaccountedTime=0.197124ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_354, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.010267ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_159, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.198934ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__7BC1922C2E345D1ABB0D1BC46468CD9FFCA2B7A5, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.446167ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_267, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/EmptyActor.uasset, FlushAsyncLoading=0.014186ms, FlushStreamingFunc=0.003926ms, BlockTillAllRequestsFinished=0.003319ms, ResetLoadersForSaveUnMarkAllObjects=0.142787ms, TagPackageExports=0.045583ms, BeginCacheForCookedPlatformData=0.031095ms, SerializeImports=0.039242ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003319ms, SerializeSummary=0.006642ms, SerializeNames=0.015698ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006642ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.123166ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001814ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.072148ms, SerializeBulkData=0.007547ms, AsyncWrite=0.101730ms, UnaccountedTime=0.201046ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__E5BDE673A03B9A061D3CB540CC12BEAC0CAC6739, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.179313ms, RunGuid=RunIDB744BC844243D310B521048994977C89
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=13.738245ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.307608ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044979ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.052225ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.616530ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_355, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.010565ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_160, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.108980ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_268, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.012677ms, FlushStreamingFunc=0.002414ms, BlockTillAllRequestsFinished=0.002719ms, ResetLoadersForSaveUnMarkAllObjects=0.126787ms, TagPackageExports=0.030790ms, BeginCacheForCookedPlatformData=0.023548ms, SerializeImports=0.035319ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.002414ms, SerializeSummary=0.006039ms, SerializeNames=0.011772ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.006642ms, SortExportsNonSeekfree=0.002716ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.121351ms, SortExportsSeekfree=0.001512ms, BuildDependencyMap=0.004526ms, SerializeImportMap=0.002112ms, SerializeExportMap=0.001512ms, SerializeDependencyMap=0.001207ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008453ms, SerializeExports=0.033807ms, SerializeBulkData=0.006039ms, AsyncWrite=0.054941ms, UnaccountedTime=0.188064ms, RunGuid=RunIDB744BC844243D310B521048994977C89
C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Content/MyContent/MyGameMode.uasset, AllOfLoadPackage_Duration=0.055850ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.148222ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.048298ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.284363ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.095660ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_269, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/MyContent/MyGameMode.uasset, FlushAsyncLoading=0.015397ms, FlushStreamingFunc=0.002716ms, BlockTillAllRequestsFinished=0.002716ms, ResetLoadersForSaveUnMarkAllObjects=0.138864ms, TagPackageExports=3.673796ms, BeginCacheForCookedPlatformData=0.010569ms, SerializeImports=0.172671ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.019018ms, SerializeSummary=0.007849ms, SerializeNames=0.064299ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.165731ms, SortExportsNonSeekfree=0.220366ms, SortExportsSeekfreeConstructor=0.006340ms, SortExportsSeekfreeInner=2.469622ms, SortExportsSeekfree=0.006039ms, BuildDependencyMap=0.021130ms, SerializeImportMap=0.007246ms, SerializeExportMap=0.006340ms, SerializeDependencyMap=0.003017ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011772ms, SerializeExports=0.056453ms, SerializeBulkData=0.006337ms, AsyncWrite=0.076372ms, UnaccountedTime=0.204068ms, RunGuid=RunIDB744BC844243D310B521048994977C89
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, AllOfLoadPackage_Duration=0.078790ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000603ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.942450ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054639ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.065811ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.364874ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_356, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.008453ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_161, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=0.461262ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_270, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, FlushAsyncLoading=0.016905ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.157878ms, TagPackageExports=0.035018ms, BeginCacheForCookedPlatformData=0.024151ms, SerializeImports=0.038639ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003021ms, SerializeSummary=0.007242ms, SerializeNames=0.016905ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.007246ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.008151ms, SortExportsSeekfreeInner=0.170257ms, SortExportsSeekfree=0.003021ms, BuildDependencyMap=0.005431ms, SerializeImportMap=0.002418ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001810ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012681ms, SerializeExports=0.105955ms, SerializeBulkData=0.009660ms, AsyncWrite=0.137955ms, UnaccountedTime=0.239689ms, RunGuid=RunIDB744BC844243D310B521048994977C89
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, AllOfLoadPackage_Duration=30.175842ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000603ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.850376ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064299ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.060979ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.766971ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_357, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.012979ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId093DFB084F5078E3D7FB47AF85D67459_162, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.136446ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId8C6A62B149987F6B4656E489D3DA9121_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__B606B2F565A5A77F7F06349C41A955A7AAC7CE53, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.063997ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_118, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__449C61C38D35E6152D40F0C16F230ECC2E23BCF8, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.151839ms, RunGuid=RunIDB744BC844243D310B521048994977C89
SavePackageTransactionId8BCDD712442ED9EBF2C8A59C227B6861_271, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, FlushAsyncLoading=0.028677ms, FlushStreamingFunc=0.005733ms, BlockTillAllRequestsFinished=0.003323ms, ResetLoadersForSaveUnMarkAllObjects=0.252064ms, TagPackageExports=0.034716ms, BeginCacheForCookedPlatformData=0.024751ms, SerializeImports=0.038642ms, GatherLocalizableTextData=0.001810ms, MarkNames=0.003017ms, SerializeSummary=0.012983ms, SerializeNames=0.018716ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.008151ms, SortExportsNonSeekfree=0.003319ms, SortExportsSeekfreeConstructor=0.007849ms, SortExportsSeekfreeInner=0.153352ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.006039ms, SerializeImportMap=0.002414ms, SerializeExportMap=0.001509ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010867ms, SerializeExports=0.042263ms, SerializeBulkData=0.006944ms, AsyncWrite=0.076678ms, UnaccountedTime=0.459749ms, RunGuid=RunIDB744BC844243D310B521048994977C89
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=17.961148ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.001207ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=6.576307ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057660ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.062790ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.961889ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionIdBF1AD73B4D9B5DB35D34E0B7B9EF65A7_358, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.10.15-07.05.54, HierarchicalDDC, Duration=0.008754ms, RunGuid=RunIDB744BC844243D310B521048994977C89
DDCTransactionId352E87754329437A6167689C661A1FBF_119, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.10.15-07.05.54, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.676498ms, RunGuid=RunIDB744BC844243D310B521048994977C89
